DateTime	PRE_CLOSE	OPEN	HIGH	LOW	CLOSE	VOLUME	AMT	DEALNUM	CHG	PCT_CHG	SWING	VWAP	ADJFACTOR	CLOSE2	TURN	FREE_TURN	LASTRADEDAY_S	LAST_TRADE_DAY	REL_IPO_CHG	REL_IPO_PCT_CHG	TRADE_STATUS	SUSP_DAYS	SUSP_REASON	MAXUPORDOWN	OPEN3	HIGH3	LOW3	CLOSE3
2015-05-04	16.7	16.7	16.7	16.28	16.52	142757511.0	2351547449.3	73299.0	-0.17999999999999972	-1.077844262123108	2.5149700598802287	16.472320320154644	85.994083	16.52	1.2093938573782326	2.3979536271567565	2015-05-04 00:00:00.005000	2015-05-04 00:00:00.005000	-23.48	3451.5556279	交易	0		0	16.7	16.7	16.28	16.52
2015-05-05	16.52	16.41	16.52	15.5	15.86	229934173.0	3685372405.2	128803.0	-0.6600000000000001	-3.995157480239868	6.174334140435834	16.027945551181727	85.994083	15.86	1.947925362943207	3.8622940417659644	2015-05-05 00:00:00.005000	2015-05-05 00:00:00.005000	-24.14	3309.66539095	交易	0		0	16.41	16.52	15.5	15.86
2015-05-06	15.859999999999998	15.82	16.3	15.49	15.72	194991108.0	3107565652.2	92870.0	-0.13999999999999702	-0.8827238082885742	5.107187894073144	15.936960839260424	85.994083	15.72	1.651899410452565	3.275341741506791	2015-05-06 00:00:00.005000	2015-05-06 00:00:00.005000	-24.28	3279.5674619	交易	0		0	15.82	16.3	15.49	15.72
2015-05-07	15.720000000000002	15.72	15.88	15.5	15.67	125870751.0	1968941843.8	68336.0	-0.05000000000000249	-0.31806614995002747	2.4173027989821927	15.642568493136265	85.994083	15.67	1.06633487805055	2.114300128932585	2015-05-07 00:00:00.005000	2015-05-07 00:00:00.005000	-24.33	3268.818201525	交易	0		0	15.72	15.88	15.5	15.67
2015-05-08	15.669999999999998	15.71	15.98	15.5	15.85	137446840.0	2163108919.9	63265.0	0.1800000000000015	1.1486917734146118	3.0631780472239982	15.737785749748776	85.994083	15.85	1.164403629957157	2.3087482137401123	2015-05-08 00:00:00.005000	2015-05-08 00:00:00.005000	-24.15	3307.515538875	交易	0		0	15.71	15.98	15.5	15.85
2015-05-11	15.85	15.8	16.12	15.49	16.03	212307724.00000003	3349066839.6	96857.0	0.1800000000000015	1.1356467008590698	3.9747634069400686	15.774587831764423	85.994083	16.03	1.7985999859548771	3.566215698725622	2015-05-11 00:00:00.005000	2015-05-11 00:00:00.005000	-23.97	3346.2128762250004	交易	0		0	15.8	16.12	15.49	16.03
2015-05-12	16.03	15.98	16.18	15.65	15.96	198965559.0	3166864484.5	87455.0	-0.07000000000000028	-0.43668121099472046	3.306300686213346	15.916646581532234	85.994083	15.96	1.6855696292185027	3.3421021460882825	2015-05-12 00:00:00.005000	2015-05-12 00:00:00.005000	-24.04	3331.1639117000004	交易	0		0	15.98	16.18	15.65	15.96
2015-05-13	15.96	16.18	16.25	15.74	15.88	175656158.0	2807445575.7	83561.0	-0.08000000000000007	-0.5012531280517578	3.1954887218045096	15.982619725179232	85.994083	15.88	1.4881001847661823	2.9505650403818007	2015-05-13 00:00:00.005000	2015-05-13 00:00:00.005000	-24.119999999999997	3313.965095100001	交易	0		0	16.18	16.25	15.74	15.88
2015-05-14	15.88	16.0	16.05	15.69	15.89	143802764.0	2283604814.1	69898.0	0.009999999999999787	0.062972292304039	2.2670025188916947	15.880117673537901	85.994083	15.89	1.2182488909855793	2.415511149735351	2015-05-14 00:00:00.005000	2015-05-14 00:00:00.005000	-24.11	3316.114947175	交易	0		0	16.0	16.05	15.69	15.89
2015-05-15	15.89	15.8	15.88	15.27	15.45	175271651.0	2718885235.7000003	90932.0	-0.4400000000000013	-2.7690372467041016	3.8388923851478998	15.512407284278964	85.994083	15.45	1.484842770142871	2.9441063262387863	2015-05-15 00:00:00.005000	2015-05-15 00:00:00.005000	-24.55	3221.521455875	交易	0		0	15.8	15.88	15.27	15.45
2015-05-18	15.45	15.2	15.35	14.97	15.18	153708421.0	2327558365.7999997	85218.0	-0.2699999999999996	-1.7475727796554565	2.459546925566337	15.142686071832069	85.994083	15.18	1.3021663020218064	2.5819003363086637	2015-05-18 00:00:00.005000	2015-05-18 00:00:00.005000	-24.82	3163.47544985	交易	0		0	15.2	15.35	14.97	15.18
2015-05-19	15.18	15.17	15.74	15.05	15.59	191781267.0	2959557085.5	91077.0	0.41000000000000014	2.7009222507476807	4.545454545454542	15.43194041730885	85.994083	15.59	1.6247067117191105	3.221424789504549	2015-05-19 00:00:00.005000	2015-05-19 00:00:00.005000	-24.41	3251.6193849250003	交易	0		0	15.17	15.74	15.05	15.59
2015-05-20	15.589999999999998	16.01	16.15	15.6	15.74	258966691.0	4115472698.2999997	119745.0	0.15000000000000213	0.9621552228927612	3.527902501603586	15.891899774477173	85.994083	15.74	2.193879139297734	4.349964577319039	2015-05-20 00:00:00.005000	2015-05-20 00:00:00.005000	-24.259999999999998	3283.86716605	交易	0		0	16.01	16.15	15.6	15.74
2015-05-21	15.74	15.8	15.89	15.62	15.79	140584660.0	2214024935.8	71273.0	0.049999999999998934	0.31766200065612793	1.7153748411690046	15.74869502689696	85.994083	15.79	1.1909861908814545	2.3614554008972557	2015-05-21 00:00:00.005000	2015-05-21 00:00:00.005000	-24.21	3294.616426425	交易	0		0	15.8	15.89	15.62	15.79
2015-05-22	15.79	15.91	16.3	15.82	16.27	262190775.99999997	4233675705.5	125037.0	0.4800000000000004	3.039898633956909	3.0398986700443347	16.147309871419736	85.994083	16.27	2.221192508432233	4.404120791348377	2015-05-22 00:00:00.005000	2015-05-22 00:00:00.005000	-23.73	3397.809326025	交易	0		0	15.91	16.3	15.82	16.27
2015-05-25	16.27	16.35	16.71	16.35	16.6	273036950.0	4518316427.6	119634.0	0.33000000000000185	2.028272867202759	2.2126613398893635	16.54836983639028	85.994083	16.6	2.3130776647351863	4.5863082090322935	2015-05-25 00:00:00.005000	2015-05-25 00:00:00.005000	-23.4	3468.7544445	交易	0		0	16.35	16.71	16.35	16.6
2015-05-26	16.6	16.63	16.7	16.28	16.62	279220875.0	4607493713.7	126154.0	0.019999999999999574	0.1204819306731224	2.5301204819276997	16.501250895729054	85.994083	16.62	2.365465807797499	4.69018201069738	2015-05-26 00:00:00.005000	2015-05-26 00:00:00.005000	-23.38	3473.05414865	交易	0		0	16.63	16.7	16.28	16.62
2015-05-27	16.62	16.62	16.91	16.4	16.48	234121774.00000003	3888992245.7	107014.0	-0.14000000000000057	-0.8423585891723633	3.0685920577617423	16.61098059892541	85.994083	16.48	1.9834013171754925	3.932634810084876	2015-05-27 00:00:00.005000	2015-05-27 00:00:00.005000	-23.52	3442.9562195999997	交易	0		0	16.62	16.91	16.4	16.48
2015-05-28	16.48	16.5	16.51	15.43	15.5	273306115.0	4404154742.9	137909.0	-0.9800000000000004	-5.946601867675781	6.55339805825244	16.11436591127864	85.994083	15.5	2.315357940535324	4.590829478586046	2015-05-28 00:00:00.005000	2015-05-28 00:00:00.005000	-24.5	3232.27071625	交易	0		0	16.5	16.51	15.43	15.5
2015-05-29	15.5	15.51	15.67	15.11	15.32	201493291.0	3103543670.8999996	99260.0	-0.17999999999999972	-1.1612902879714966	3.6129032258064555	15.402714678475323	85.994083	15.32	1.706983728781351	3.3845614470064684	2015-05-29 00:00:00.005000	2015-05-29 00:00:00.005000	-24.68	3193.5733788999996	交易	0		0	15.51	15.67	15.11	15.32
2015-06-01	15.319999999999999	15.33	15.98	15.19	15.9	215836229.99999997	3365459275.2	95904.0	0.5800000000000018	3.785900831222534	5.156657963446483	15.592652240080362	85.994083	15.9	1.8284923079225959	3.6254853911002964	2015-06-01 00:00:00.005000	2015-06-01 00:00:00.005000	-24.1	3318.26479925	交易	0		0	15.33	15.98	15.19	15.9
2015-06-02	15.899999999999999	15.89	15.9	15.52	15.77	190482203.0	2991564977.7000003	89653.0	-0.129999999999999	-0.8176100850105286	2.389937106918244	15.705220385864607	85.994083	15.77	1.6137014762611934	3.1996039045025073	2015-06-02 00:00:00.005000	2015-06-02 00:00:00.005000	-24.23	3290.316722275	交易	0		0	15.89	15.9	15.52	15.77
2015-06-03	15.77	15.77	15.95	15.5	15.83	197523179.0	3103860651.2000003	93394.0	0.0600000000000005	0.3804692327976227	2.8535193405199704	15.713905916834197	85.994083	15.83	1.6733502685713055	3.317873926301386	2015-06-03 00:00:00.005000	2015-06-03 00:00:00.005000	-24.17	3303.2158347250006	交易	0		0	15.77	15.95	15.5	15.83
2015-06-04	15.830000000000002	15.85	16.58	15.66	16.37	368253272.0	5971846070.6	174565.0	0.5399999999999991	3.4112443923950195	5.811749842072002	16.216681628289784	85.994083	16.37	3.119718479234592	6.185693930351193	2015-06-04 00:00:00.005000	2015-06-04 00:00:00.005000	-23.63	3419.3078467749997	交易	0		0	15.85	16.58	15.66	16.37
2015-06-05	16.37	16.7	16.8	16.03	16.3	285545624.0	4681142525.9	130545.0	-0.07000000000000028	-0.42761147022247314	4.703726328649966	16.393676290062842	85.994083	16.3	2.4190469646590746	4.796421288050752	2015-06-05 00:00:00.005000	2015-06-05 00:00:00.005000	-23.7	3404.2588822500006	交易	0		0	16.7	16.8	16.03	16.3
2015-06-08	16.3	16.32	17.45	16.19	17.29	508605026.99999994	8596942094.4	240327.0	0.9899999999999984	6.073619842529297	7.730061349693239	16.902982939647586	85.994083	17.29	4.308731576900987	8.54323713506612	2015-06-08 00:00:00.005000	2015-06-08 00:00:00.005000	-22.71	3617.094237675	交易	0		0	16.32	17.45	16.19	17.29
2015-06-09	17.29	17.36	17.45	16.68	16.98	328696753.0	5601775951.1	159701.0	-0.3099999999999987	-1.7929439544677734	4.453441295546556	17.042382986667352	85.994083	16.98	2.7846088884133753	5.521247642731727	2015-06-09 00:00:00.005000	2015-06-09 00:00:00.005000	-23.02	3550.4488233499997	交易	0		0	17.36	17.45	16.68	16.98
2015-06-10	16.98	16.8	16.93	16.53	16.68	219838654.99999997	3679460604.6000004	99496.0	-0.3000000000000007	-1.766784429550171	2.3557126030624183	16.737095687744272	85.994083	16.68	1.8623995130546402	3.6927156858773813	2015-06-10 00:00:00.005000	2015-06-10 00:00:00.005000	-23.32	3485.9532611000004	交易	0		0	16.8	16.93	16.53	16.68
2015-06-11	16.68	16.68	16.77	16.35	16.48	170696045.0	2811189687.2999997	89297.0	-0.1999999999999993	-1.1990407705307007	2.51798561151078	16.468979625743525	85.994083	16.48	1.4460797674019295	2.8672480865056755	2015-06-11 00:00:00.005000	2015-06-11 00:00:00.005000	-23.52	3442.9562195999997	交易	0		0	16.68	16.77	16.35	16.48
2015-06-12	16.48	16.48	16.63	16.31	16.51	190338879.0	3131996558.6	91598.0	0.030000000000001137	0.1820388287305832	1.9417475728155356	16.45484398697126	85.994083	16.51	1.6124872832985908	3.19719643533853	2015-06-12 00:00:00.005000	2015-06-12 00:00:00.005000	-23.49	3449.405775825001	交易	0		0	16.48	16.63	16.31	16.51
2015-06-15	16.51	16.53	16.6	15.9	15.92	219217661.0	3547149534.8999996	117222.0	-0.5900000000000016	-3.573591709136963	4.239854633555427	16.18094782472841	85.994083	15.92	1.857138659711038	3.682284607300069	2015-06-15 00:00:00.005000	2015-06-15 00:00:00.005000	-24.08	3322.5645034000004	交易	0		0	16.53	16.6	15.9	15.92
2015-06-16	15.92	15.8	16.06	15.5	15.64	181217984.0	2858213720.6	92566.0	-0.27999999999999936	-1.7587939500808716	3.517587939698484	15.772241018860468	85.994083	15.64	1.5352181132946963	3.0439892023533184	2015-06-16 00:00:00.005000	2015-06-16 00:00:00.005000	-24.36	3262.3686453000005	交易	0		0	15.8	16.06	15.5	15.64
2015-06-17	15.640000000000002	15.83	15.89	15.45	15.73	171594225.0	2689990222.2000003	80737.0	0.08999999999999808	0.5754475593566895	2.813299232736581	15.676461269019981	85.994083	15.73	1.4536888477733292	2.8823351665041472	2015-06-17 00:00:00.005000	2015-06-17 00:00:00.005000	-24.27	3281.7173139750003	交易	0		0	15.83	15.89	15.45	15.73
2015-06-18	15.73	15.68	15.68	15.01	15.38	160255482.0	2468466176.7000003	88953.0	-0.34999999999999964	-2.2250475883483887	4.2593769866497135	15.403318163555866	85.994083	15.38	1.3576308117475369	2.6918738750891666	2015-06-18 00:00:00.005000	2015-06-18 00:00:00.005000	-24.619999999999997	3206.47249135	交易	0		0	15.68	15.68	15.01	15.38
2015-06-19	15.38	15.25	15.39	14.5	14.63	156552048.0	2345768673.7000003	82703.0	-0.75	-4.876462936401367	5.786736020806246	14.983953922468011	85.994083	14.63	1.326256558305939	2.629665848828218	2015-06-19 00:00:00.005000	2015-06-19 00:00:00.005000	-25.369999999999997	3045.233585725	交易	0		0	15.25	15.39	14.5	14.63
2015-06-23	14.629999999999999	14.64	14.97	14.11	14.95	180548812.0	2643179923.8	84698.0	0.3200000000000003	2.187286376953125	5.878332194121676	14.63969712412176	85.994083	14.95	1.5295491120585405	3.0327488591072687	2015-06-23 00:00:00.005000	2015-06-23 00:00:00.005000	-25.05	3114.028852125	交易	0		0	14.64	14.97	14.11	14.95
2015-06-24	14.95	15.0	15.13	14.7	15.12	153199612.0	2290363605.1	73364.0	0.16999999999999993	1.137123703956604	2.8762541806020168	14.950191943697611	85.994083	15.12	1.2978558424539117	2.573353672959511	2015-06-24 00:00:00.005000	2015-06-24 00:00:00.005000	-24.880000000000003	3150.5763374	交易	0		0	15.0	15.13	14.7	15.12
2015-06-25	15.119999999999997	15.58	15.63	14.76	14.87	207916488.0	3179774392.9	93449.0	-0.24999999999999822	-1.6534391641616821	5.75396825396826	15.293517236112608	85.994083	14.87	1.7613989041519156	3.492454393837773	2015-06-25 00:00:00.005000	2015-06-25 00:00:00.005000	-25.130000000000003	3096.8300355250003	交易	0		0	15.58	15.63	14.76	14.87
2015-06-26	14.87	14.64	14.95	13.38	13.77	255532175.0	3623880484.6	118328.0	-1.0999999999999996	-7.397444725036621	10.558170813718887	14.181699367604098	85.994083	13.77	2.1647830691549363	4.292273671656444	2015-06-26 00:00:00.005000	2015-06-26 00:00:00.005000	-26.23	2860.346307275	交易	0		0	14.64	14.95	13.38	13.77
2015-06-29	13.770000000000001	14.08	14.15	12.75	13.56	261294320.00000003	3570319306.5	111088.0	-0.21000000000000085	-1.5250544548034668	10.167029774872914	13.663975958222128	85.994083	13.56	2.213598033211873	4.389062670050743	2015-06-29 00:00:00.005000	2015-06-29 00:00:00.005000	-26.439999999999998	2815.1994137	交易	0		0	14.08	14.15	12.75	13.56
2015-06-30	13.56	13.54	14.54	13.38	14.54	254810313.0	3572978441.4	107131.0	0.9799999999999986	7.227138519287109	8.554572271386418	14.02211079816067	85.994083	14.54	2.158667695872232	4.280148273916729	2015-06-30 00:00:00.005000	2015-06-30 00:00:00.005000	-25.46	3025.88491705	交易	0		0	13.54	14.54	13.38	14.54
2015-07-01	14.539999999999997	14.35	14.59	13.74	13.92	183540616.0	2629096356.3	82007.0	-0.6199999999999974	-4.26409912109375	5.845942228335624	14.324330023497362	85.994083	13.92	1.554894674297151	3.0830033585258114	2015-07-01 00:00:00.005000	2015-07-01 00:00:00.005000	-26.08	2892.5940884	交易	0		0	14.35	14.59	13.74	13.92
2015-07-02	13.92	13.9	14.31	13.38	13.75	198282626.0	2762337227.5	76253.0	-0.16999999999999993	-1.221264362335205	6.681034482758619	13.93131250692635	85.994083	13.75	1.6797840493956597	3.3306306539546395	2015-07-02 00:00:00.005000	2015-07-02 00:00:00.005000	-26.25	2856.0466031250003	交易	0		0	13.9	14.31	13.38	13.75
2015-07-03	13.75	13.98	13.99	12.79	13.07	259745820.00000003	3473335630.2999997	92667.0	-0.6799999999999997	-4.9454545974731445	8.727272727272736	13.372055921053896	85.994083	13.07	2.20047965943923	4.363051911207713	2015-07-03 00:00:00.005000	2015-07-03 00:00:00.005000	-26.93	2709.856662025	交易	0		0	13.98	13.99	12.79	13.07
2015-07-06	13.07	14.3	14.31	13.29	13.88	338152667.0	4660186339.1	114458.0	0.8100000000000005	6.197398662567139	7.804131599081877	13.781308840305554	85.994083	13.88	2.8647162272664377	5.680082320609952	2015-07-06 00:00:00.005000	2015-07-06 00:00:00.005000	-26.119999999999997	2883.9946801000006	交易	0		0	14.3	14.31	13.29	13.88
2015-07-07	13.88	13.66	14.65	13.21	14.65	480831188.99999994	6808003723.3	164905.0	0.7699999999999996	5.547550201416016	10.374639769452445	14.158823052761665	85.994083	14.65	4.073440916271452	8.076709138706164	2015-07-07 00:00:00.005000	2015-07-07 00:00:00.005000	-25.35	3049.533289875	交易	0		0	13.66	14.65	13.21	14.65
2015-07-08	14.65	13.81	14.0	13.19	13.19	499669694.00000006	6762103350.9	148965.0	-1.4600000000000009	-9.965869903564453	5.529010238907853	13.533146861014146	85.994083	13.19	4.233034426060155	8.393146859415381	2015-07-08 00:00:00.005000	2015-07-08 00:00:00.005000	-26.810000000000002	2735.654886925	交易	0		-1	13.81	14.0	13.19	13.19
2015-07-09	13.190000000000001	13.19	14.44	12.11	14.26	434435542.0	5904698616.9	185810.0	1.0699999999999985	8.11220645904541	17.664897649734648	13.591656404806768	85.994083	14.26	3.680392521844845	7.297383348920334	2015-07-09 00:00:00.005000	2015-07-09 00:00:00.005000	-25.740000000000002	2965.6890589500003	交易	0		0	13.19	14.44	12.11	14.26
2015-07-10	14.26	13.85	15.36	13.61	14.86	465098778.0	6891581207.2	226152.0	0.5999999999999996	4.207573413848877	12.272089761570827	14.817457136384908	85.994083	14.86	3.9401611953526023	7.812445691150185	2015-07-10 00:00:00.005000	2015-07-10 00:00:00.005000	-25.14	3094.68018345	交易	0		0	13.85	15.36	13.61	14.86
2015-07-13	14.86	14.4	14.89	14.12	14.44	326819605.0	4737400470.700001	166713.0	-0.41999999999999993	-2.8263795375823975	5.181695827725447	14.495459875180991	85.994083	14.44	2.768706318771419	5.489716455169133	2015-07-13 00:00:00.005000	2015-07-13 00:00:00.005000	-25.560000000000002	3004.3863963	交易	0		0	14.4	14.89	14.12	14.44
2015-07-14	14.44	14.2	14.38	13.51	13.87	258022954.99999997	3608580675.9	132988.0	-0.5700000000000003	-3.9473683834075928	6.024930747922444	13.98550247554525	85.994083	13.87	2.185884123740292	4.334112275409134	2015-07-14 00:00:00.005000	2015-07-14 00:00:00.005000	-26.130000000000003	2881.844828025	交易	0		0	14.2	14.38	13.51	13.87
2015-07-15	13.87	13.66	13.96	13.4	13.58	162642318.0	2225696912.6	77977.0	-0.28999999999999915	-2.090843439102173	4.037490987743335	13.68461136049475	85.994083	13.58	1.3778512875512179	2.7319664909069665	2015-07-15 00:00:00.005000	2015-07-15 00:00:00.005000	-26.42	2819.4991178500004	交易	0		0	13.66	13.96	13.4	13.58
2015-07-16	13.580000000000002	13.6	13.76	13.42	13.6	138893985.0	1884221624.8999999	55387.0	0.019999999999997797	0.1472754031419754	2.5036818851251827	13.565897939352809	85.994083	13.6	1.1766633580896797	2.333056473091676	2015-07-16 00:00:00.005000	2015-07-16 00:00:00.005000	-26.4	2823.7988219999997	交易	0		0	13.6	13.76	13.42	13.6
2015-07-17	13.6	13.66	13.94	13.53	13.82	168063766.0	2304999342.0	62288.0	0.22000000000000064	1.6176470518112183	3.0147058823529425	13.715028508881563	85.994083	13.82	1.4237799806432088	2.823032668826262	2015-07-17 00:00:00.005000	2015-07-17 00:00:00.005000	-26.18	2871.0955676500002	交易	0		0	13.66	13.94	13.53	13.82
2015-07-20	13.82	13.8	13.8	13.53	13.6	135868308.0	1852316440.9	59646.0	-0.22000000000000064	-1.5918958187103271	1.95369030390739	13.633175154429686	85.994083	13.6	1.1510308351311462	2.2822329956723006	2015-07-20 00:00:00.005000	2015-07-20 00:00:00.005000	-26.4	2823.7988219999997	交易	0		0	13.8	13.8	13.53	13.6
2015-07-21	13.6	13.51	13.64	13.38	13.57	113164352.0	1529148267.3	51903.0	-0.02999999999999936	-0.22058823704719543	1.9117647058823513	13.512632205060477	85.994083	13.57	0.9586905180981203	1.9008657859217226	2015-07-21 00:00:00.005000	2015-07-21 00:00:00.005000	-26.43	2817.349265775	交易	0		0	13.51	13.64	13.38	13.57
2015-07-22	13.57	13.49	13.54	13.34	13.52	113809062.00000001	1528783830.5	48025.0	-0.05000000000000071	-0.3684598505496979	1.4738393515106802	13.432883143347581	85.994083	13.52	0.9641522854568294	1.9116952314068312	2015-07-22 00:00:00.005000	2015-07-22 00:00:00.005000	-26.48	2806.6000054	交易	0		0	13.49	13.54	13.34	13.52
2015-07-23	13.52	13.46	13.75	13.41	13.67	148369614.0	2022035341.3	56488.0	0.15000000000000036	1.1094675064086914	2.514792899408283	13.628365585017967	85.994083	13.67	1.2569377158248398	2.492222311519202	2015-07-23 00:00:00.005000	2015-07-23 00:00:00.005000	-26.33	2838.847786525	交易	0		0	13.46	13.75	13.41	13.67
2015-07-24	13.67	13.68	13.7	13.32	13.38	133930997.0	1815658962.5	56037.0	-0.28999999999999915	-2.121433734893799	2.779809802487191	13.55667472930109	85.994083	13.38	1.134618584687586	2.2496912267185065	2015-07-24 00:00:00.005000	2015-07-24 00:00:00.005000	-26.619999999999997	2776.50207635	交易	0		0	13.68	13.7	13.32	13.38
2015-07-27	13.38	13.25	13.32	12.04	12.44	178785918.0	2289450164.7000003	86632.0	-0.9400000000000013	-7.025411128997803	9.566517189835585	12.805539666160957	85.994083	12.44	1.5146144640678725	3.0031368405733163	2015-07-27 00:00:00.005000	2015-07-27 00:00:00.005000	-27.560000000000002	2574.4159813	交易	0		0	13.25	13.32	12.04	12.44
2015-07-28	12.44	12.19	12.76	12.15	12.62	201120081.0	2509971532.0	62063.0	0.17999999999999972	1.446945309638977	4.903536977491957	12.479964802719028	85.994083	12.62	1.7038220185613393	3.3782924929814073	2015-07-28 00:00:00.005000	2015-07-28 00:00:00.005000	-27.380000000000003	2613.11331865	交易	0		0	12.19	12.76	12.15	12.62
2015-07-29	12.62	12.6	12.62	12.38	12.6	97168292.0	1210759096.3000002	40405.0	-0.019999999999999574	-0.15847860276699066	1.9017432646592587	12.460434071435568	85.994083	12.6	0.8231772510851247	1.6321737232167548	2015-07-29 00:00:00.005000	2015-07-29 00:00:00.005000	-27.4	2608.8136145	交易	0		0	12.6	12.62	12.38	12.6
2015-07-30	12.6	12.61	12.64	12.23	12.26	77027894.0	962337460.8	36451.0	-0.33999999999999986	-2.6984126567840576	3.2539682539682557	12.493363258769609	85.994083	12.26	0.6525545394972712	1.2938675976884058	2015-07-30 00:00:00.005000	2015-07-30 00:00:00.005000	-27.740000000000002	2535.7186439500006	交易	0		0	12.61	12.64	12.23	12.26
2015-07-31	12.260000000000002	12.16	12.42	12.02	12.36	120274687.00000001	1472860295.6999998	34012.0	0.09999999999999787	0.8156606554985046	3.2626427406199046	12.245804436805557	85.994083	12.36	1.0189268966442655	2.0203008579127837	2015-07-31 00:00:00.005000	2015-07-31 00:00:00.005000	-27.64	2557.2171646999996	交易	0		0	12.16	12.42	12.02	12.36
2015-08-03	12.36	12.2	12.85	12.15	12.82	140512271.0	1757739733.4	47389.0	0.46000000000000085	3.7216827869415283	5.663430420711968	12.509510528087615	85.994083	12.82	1.1903729354994539	2.360239454612536	2015-08-03 00:00:00.005000	2015-08-03 00:00:00.005000	-27.18	2656.11036015	交易	0		0	12.2	12.85	12.15	12.82
2015-08-04	12.82	12.77	12.99	12.59	12.86	77493758.0	988843500.5	36103.0	0.03999999999999915	0.3120124936103821	3.1201248049922023	12.760298713349274	85.994083	12.86	0.6565011833973154	1.3016928971121382	2015-08-04 00:00:00.005000	2015-08-04 00:00:00.005000	-27.14	2664.70976845	交易	0		0	12.77	12.99	12.59	12.86
2015-08-05	12.86	12.8	12.95	12.57	12.59	55180237.0	704539354.3	46538.0	-0.2699999999999996	-2.0995333194732666	2.954898911353025	12.76796535506	85.994083	12.59	0.4674685010197122	0.9268839764341329	2015-08-05 00:00:00.005000	2015-08-05 00:00:00.005000	-27.41	2606.6637624249997	交易	0		0	12.8	12.95	12.57	12.59
2015-08-06	12.59	12.5	12.73	12.43	12.53	45021845.0	567208519.1999999	19080.0	-0.0600000000000005	-0.47656869888305664	2.382843526608425	12.598517879487167	85.994083	12.53	0.38141000364481625	0.7562495014293104	2015-08-06 00:00:00.005000	2015-08-06 00:00:00.005000	-27.47	2593.7646499750003	交易	0		0	12.5	12.73	12.43	12.53
2015-08-07	12.530000000000001	12.61	12.72	12.54	12.61	62201030.00000001	785501392.0	28213.0	0.0799999999999983	0.6384676694869995	1.436552274541113	12.628430622451106	85.994083	12.61	0.52694630970835	1.044814976505063	2015-08-07 00:00:00.005000	2015-08-07 00:00:00.005000	-27.39	2610.963466575	交易	0		0	12.61	12.72	12.54	12.61
2015-08-10	12.610000000000001	12.66	12.99	12.55	12.92	105311195.0	1346325151.2	47460.0	0.3099999999999987	2.4583663940429688	3.4892942109436915	12.78425480975693	85.994083	12.92	0.8921612001638306	1.768953242890754	2015-08-10 00:00:00.005000	2015-08-10 00:00:00.005000	-27.08	2677.6088809000003	交易	0		0	12.66	12.99	12.55	12.92
2015-08-11	12.920000000000002	12.91	12.95	12.79	12.84	82849336.0	1065323949.3	35269.0	-0.08000000000000185	-0.6191950440406799	1.238390092879258	12.85856955208428	85.994083	12.84	0.7018718478936304	1.3916526309339257	2015-08-11 00:00:00.005000	2015-08-11 00:00:00.005000	-27.16	2660.4100642999997	交易	0		0	12.91	12.95	12.79	12.84
2015-08-12	12.839999999999998	12.69	12.77	12.56	12.57	68682207.0	869580822.8	30908.0	-0.2699999999999978	-2.1028037071228027	1.6355140186915818	12.660933024473135	85.994083	12.57	0.58185267223509	1.153681836024594	2015-08-12 00:00:00.005000	2015-08-12 00:00:00.005000	-27.43	2602.364058275	交易	0		0	12.69	12.77	12.56	12.57
2015-08-13	12.569999999999999	12.51	12.67	12.42	12.57	60634441.0	760265710.3000001	28254.0	1.7763568394002505e-15	0.0	1.988862370723946	12.538512729094016	85.994083	12.57	0.5136746919814458	1.0185003696693224	2015-08-13 00:00:00.005000	2015-08-13 00:00:00.005000	-27.43	2602.364058275	交易	0		0	12.51	12.67	12.42	12.57
2015-08-14	12.569999999999999	12.69	12.75	12.58	12.64	82378929.0	1043762737.6	31776.0	0.07000000000000206	0.5568814873695374	1.3524264120922826	12.670263503911297	85.994083	12.64	0.6978867172179651	1.3837510209661679	2015-08-14 00:00:00.005000	2015-08-14 00:00:00.005000	-27.36	2617.4130228000004	交易	0		0	12.69	12.75	12.58	12.64
2015-08-17	12.64	12.61	12.69	12.45	12.54	67964257.0	852588992.0	31404.0	-0.10000000000000142	-0.7911392450332642	1.8987341772151916	12.54466729475171	85.994083	12.54	0.5757704401071797	1.1416221496756411	2015-08-17 00:00:00.005000	2015-08-17 00:00:00.005000	-27.46	2595.91450205	交易	0		0	12.61	12.69	12.45	12.54
2015-08-18	12.54	12.5	12.74	11.95	12.27	117632440.99999999	1459671045.1	56468.0	-0.2699999999999996	-2.1531100273132324	6.299840510366835	12.40874568861493	85.994083	12.27	0.9965426727971416	1.9759180206444837	2015-08-18 00:00:00.005000	2015-08-18 00:00:00.005000	-27.73	2537.8684960250002	交易	0		0	12.5	12.74	11.95	12.27
2015-08-19	12.27	12.1	12.23	11.9	12.23	95889423.0	1157078547.5	46687.0	-0.03999999999999915	-0.32599836587905884	2.689486552567238	12.066800605318065	85.994083	12.23	0.8123431009086661	1.610692061511345	2015-08-19 00:00:00.005000	2015-08-19 00:00:00.005000	-27.77	2529.269087725	交易	0		0	12.1	12.23	11.9	12.23
